"Row.names","logFC","logCPM","PValue","FDR","dko","sko"
"Them6",0.0939238095611874,2.97361752702228,0.64074712440545,0.931018901903413,146.75,137.5
"Tmem185b",0.0509735042598056,4.36977671675713,0.64177355038505,0.931018901903413,384.25,370.25
"Tmem28",0.15697240324149,1.61149818364604,0.640790316980418,0.931018901903413,57,51
"Tmppe",-0.0534271724076401,4.52928154631125,0.639793721617759,0.931018901903413,414,429.25
"Triobp",-0.0339705122640734,6.9759932304201,0.63934320256367,0.931018901903413,2281.25,2335.75
"Ube2e1",0.0444414726992851,5.18714546657447,0.641360361741728,0.931018901903413,676.75,656.5
"Wwp2",0.0335696623140192,6.51979404092737,0.641331856931906,0.931018901903413,1701.5,1662.25
"Zbtb49",-0.0814124777710445,3.05128394692271,0.638987278083169,0.931018901903413,146,154.25
"Zc3h15",-0.0338931999642116,6.63869819625235,0.637716258905305,0.931018901903413,1805.25,1848.5
"Zfp408",-0.0438034180670336,4.84814930433009,0.639652706735266,0.931018901903413,518.75,535
"Zfp808",-0.113579431625459,2.07189698231428,0.638764967923267,0.931018901903413,71.75,78
"Zdhhc5",-0.0307129326184416,7.40195849888362,0.642321417188934,0.931432364774317,3069,3135.25
"Ppm1b",-0.0370240020654883,5.58125029171972,0.642524857407921,0.931620512369646,865.25,888
"Eya3",-0.0324970279617109,6.68893899569011,0.642760925978289,0.931642241024711,1870.25,1913
"Mrpl19",0.0377528063912547,5.72470717151054,0.642754728004378,0.931642241024711,981,956
"Stub1",-0.0393489635007538,5.56192008218893,0.642664941347438,0.931642241024711,853.5,876.5
"Csnk1e",-0.0323639624841072,6.62193468523843,0.642975118466627,0.931739047186508,1785.25,1826
"Syk",0.056613928349382,4.49406279313866,0.642927374544371,0.931739047186508,419.25,403.5
"C230052I12Rik",0.0662307089364385,3.99933881444352,0.643117510907221,0.931838575689294,298,284.75
"4930453N24Rik",-0.0416593602747084,5.22827924905724,0.644114275552959,0.931952290069323,676.25,696
"Ahcy",0.101875894490143,3.56392250221751,0.64380965773806,0.931952290069323,223.5,207.75
"B4galt7",0.0618920260831349,3.99493536572598,0.643749913262051,0.931952290069323,296.75,284
"Bloc1s3",-0.0617608961654575,3.96825245383595,0.643662261546762,0.931952290069323,279.25,291.5
"Elovl7",-0.0494324048478374,4.58483164080282,0.644099932227181,0.931952290069323,431.25,445.75
"Glrx3",0.0388774753930323,5.67393905495303,0.643920071580675,0.931952290069323,947.25,922.5
"Ict1",0.0393342985170277,5.56507951983863,0.64415433559767,0.931952290069323,878,855.25
"Numa1",0.0378285672049577,8.0798989068145,0.643807491941534,0.931952290069323,5029,4899.25
"Prrg2",-0.0483336580639805,4.64739578425398,0.644047187483852,0.931952290069323,450.25,466
"Slc25a29",0.0823634797067884,2.67538293889907,0.643953291738194,0.931952290069323,118.75,112
"Taf11",0.0397722116359736,5.57768623211748,0.643489215233588,0.931952290069323,886.25,862.5
"Trip6",0.0310355375033002,6.81400314259004,0.643949354771697,0.931952290069323,2085.25,2040.5
"Zfp334",-0.0589023966896304,4.13221155863905,0.643530569263355,0.931952290069323,313.75,326.25
"Dpp7",0.0595277882827689,4.08900615970905,0.64454463690659,0.931983678345317,316.75,303.75
"Mief1",-0.0368008364124554,5.54907786138456,0.64448181306045,0.931983678345317,846.5,868.25
"Phrf1",-0.0340163836121625,6.74214431734502,0.644474465714847,0.931983678345317,1939.5,1985.75
"Rpl39-ps",-0.140960673927771,3.13518354027549,0.644465551812616,0.931983678345317,151,166.75
"Taco1",-0.0494634426232236,4.59389561743825,0.644384536465853,0.931983678345317,433.75,448.75
"Abtb1",0.0496607069262147,4.44803688588678,0.647395080470228,0.932042446058617,405.25,391.25
"Adssl1",0.113220619531512,1.93234621074511,0.646811527187249,0.932042446058617,70.5,65.5
"Ager",0.117352322130122,1.62386086473946,0.646384039043307,0.932042446058617,56.75,52.25
"Ago3",-0.0621633886703757,4.02475811224469,0.645912848048557,0.932042446058617,290.75,303.25
"Aldh7a1",0.0313614227682377,8.31297079374751,0.645282150664531,0.932042446058617,5898.25,5771.25
"Arid1a",0.0392972262713604,7.89964714153483,0.646488941139559,0.932042446058617,4440,4321
"Brd9",-0.0365199025989883,5.71595752658028,0.646210462583672,0.932042446058617,950.75,975
"Chp1",-0.0343098762200981,6.81201401940903,0.646227517364896,0.932042446058617,2036.25,2084.75
"Cntn3",0.142425421157191,2.63495733723581,0.646284950488948,0.932042446058617,117.25,106
"Coq2",0.0352442233013737,5.54977282835709,0.646379546284724,0.932042446058617,868.25,847
"Ethe1",-0.05977719506929,4.28701219879802,0.64645732385191,0.932042446058617,348.75,363.5
"F630040L22Rik",0.102109669537399,2.20038350378571,0.645862254669028,0.932042446058617,85.25,79
"Gm10288",0.128603587308919,1.74380894571914,0.64560453160082,0.932042446058617,61.75,56.5
"Gm20645",-0.106773628009679,2.32490096113565,0.646219191584841,0.932042446058617,86.5,93.25
"Gramd1c",-0.0609052109230897,3.75722210898078,0.646281259555488,0.932042446058617,241,251.25
"Jtb",0.0392807681882722,5.86604568389696,0.644681544373954,0.932042446058617,1082.75,1054
"Kdm2a",-0.0301837057939887,7.8779421373008,0.646943089050101,0.932042446058617,4270.25,4360.25
"Lgals4",-0.112676165956448,1.82307522104052,0.647183788085769,0.932042446058617,60.5,65.25
"Mamstr",0.0626030451992024,3.74904168829669,0.647531484904379,0.932042446058617,250.25,239.5
"Mboat2",0.0426241349706288,5.72111406231039,0.645786783699689,0.932042446058617,980.5,951.75
"Midn",0.031776445308776,7.63874122153294,0.646523394465715,0.932042446058617,3695.75,3615.25
"Ndufb3",-0.0363399484751179,5.42398381875163,0.646189284397576,0.932042446058617,775.75,796
"Pard3b",-0.0393893980640302,5.26702332062559,0.647308866009826,0.932042446058617,695.25,714.5
"Plekha2",0.0344791634301573,5.99379281923902,0.646649748517081,0.932042446058617,1181.5,1153.5
"Ppp1r18",-0.0484490910596953,4.81828096796294,0.647319224955186,0.932042446058617,507.25,524.5
"Psmg1",-0.0389003317593984,5.36694634631071,0.645290076342469,0.932042446058617,745,765.75
"Rab1b",0.0328223846278776,7.67461505174133,0.645071181073438,0.932042446058617,3790.25,3705.25
"Rhbdd1",-0.0389280248042946,5.29802153502138,0.647530211866468,0.932042446058617,710.25,730
"Setd2",0.0344181418061407,7.18847098693564,0.647007363197648,0.932042446058617,2707.25,2642.75
"Shq1",0.0465123827482287,4.5874644755217,0.645085902804144,0.932042446058617,446.25,432
"Slc25a1",-0.0439802483530652,6.96173245343288,0.647071981334696,0.932042446058617,2251,2320.25
"Slc39a11",0.0363892806323679,6.03790018457478,0.646603267142329,0.932042446058617,1219,1189
"Strn",0.0365155652853353,5.87748994521367,0.644900215176693,0.932042446058617,1090.5,1063.25
"Tlcd2",0.122352490637117,4.06469901527661,0.645545249655222,0.932042446058617,317.25,291.5
"Tmem205",-0.0418628260224943,5.2510057299186,0.647088422942938,0.932042446058617,686.5,707.5
"Tram1",-0.0371918375813523,7.03486178556733,0.647534314486065,0.932042446058617,2373.75,2435.25
"Tuba4a",0.0317955321368846,7.52280451751271,0.645905761951436,0.932042446058617,3410.25,3336.25
"Zfp185",-0.0593201933307488,4.81216838872843,0.647079431057836,0.932042446058617,503,524.25
"Zfp60",-0.0377654015122518,5.5444874580548,0.645867173062256,0.932042446058617,843.5,865.75
"Zkscan14",0.0769409311092926,3.19880456937622,0.646528566807698,0.932042446058617,171,162
"Rpl10",-0.0858109644396008,3.54380356606404,0.647622799538735,0.932063687587509,205.75,218
"Ankrd16",0.0732647266502398,4.8080471404149,0.647796230217171,0.932071313078858,525.25,498.75
"Chtf8",-0.0332316811422648,7.23838484700276,0.648138152733711,0.932071313078858,2737.5,2801.5
"Cmtm7",0.0407774834721518,5.27248613961893,0.648628566677709,0.932071313078858,717.25,697.5
"Ctsa",-0.0339890923814738,7.23506156430007,0.648524743430409,0.932071313078858,2730,2795.75
"Ddx28",-0.0533009675030811,4.37717242570124,0.648432337671146,0.932071313078858,372.5,386.75
"Eml4",0.0328643047976885,7.55249179550126,0.648706046721049,0.932071313078858,3482.75,3404
"Lipt2",-0.0697515725981288,3.2729949323781,0.648452205822695,0.932071313078858,171.25,179.75
"Lpxn",0.131186338626369,1.77795732580972,0.648807748385853,0.932071313078858,63.5,58.25
"Miip",0.0519768744861228,4.96654040388812,0.648403420309549,0.932071313078858,582.25,561.25
"Oxld1",0.0831922788960141,3.03468485544005,0.64836749643929,0.932071313078858,152.5,144
"Poldip2",-0.0329665831113855,7.07327048234251,0.648499809918017,0.932071313078858,2441.25,2498
"Rxfp1",0.118448992948753,4.33046311506293,0.647972709789091,0.932071313078858,381.75,352
"Shank1",-0.103292441813822,1.77729728040219,0.647885236180607,0.932071313078858,58.5,63.25
"Stat5b",0.0370648521994852,5.92761684388705,0.647812612669695,0.932071313078858,1129,1100.75
"Zfp619",-0.0938722043848329,2.75017080685546,0.64846277020753,0.932071313078858,117.5,125.5
"Zscan29",-0.0432628779229306,4.81944042678348,0.648807578045962,0.932071313078858,508.75,524
"1810032O08Rik",0.0702672699198095,3.91359439425083,0.649543574385166,0.932222124793252,281.25,267.5
"Alg3",-0.0476802756516555,4.55178848589369,0.649035806704339,0.932222124793252,421.5,436
"AW554918",-0.0518813823223742,4.39131344811987,0.649171069696302,0.932222124793252,376.5,389.75
"Ccdc64",-0.0689298766320132,3.43300978718229,0.64982627384227,0.932222124793252,191.5,201
"Cox10",0.0408983537733514,5.0266045460036,0.649300655682925,0.932222124793252,604.75,587.75
"Cox6b1",-0.0333282327672986,8.06018778086382,0.649424814515377,0.932222124793252,4840.25,4953.25
"Greb1l",0.0585581597366863,5.20403590489864,0.649822033517967,0.932222124793252,688.5,660.5
"Igsf9",-0.0519708882242764,6.01392861771022,0.649821322751696,0.932222124793252,1162.75,1206
"Klhl5",0.0431307054037657,5.73063072202038,0.649680940229735,0.932222124793252,987,958
"Mafb",0.0907811219575961,3.90305760786049,0.649993314671427,0.932222124793252,280.75,263.75
"Nos1ap",0.0507541222576384,4.53580264996845,0.649895414758735,0.932222124793252,431,416
"Nudcd1",0.0348145012103434,6.12437888613907,0.650018828512302,0.932222124793252,1293.75,1262.75
"Rexo4",-0.0357724912752086,6.03420724578516,0.650004268479472,0.932222124793252,1186,1215.25
"Stoml1",0.0540726354054136,4.44417370952919,0.649768403270435,0.932222124793252,405.25,389.75
"Zbtb8os",0.0551026869322198,4.48414970504477,0.649835506087343,0.932222124793252,416.5,401
"Tbc1d13",-0.0305809076032694,6.60681030659987,0.650128427319365,0.932273545618355,1767.5,1805.75
"Gnpda2",-0.0493024088754936,4.4636660299031,0.65028646259796,0.932394404010821,396.5,409.75
"2310047M10Rik",0.0729198125581622,3.3159831272635,0.650849391735994,0.932556692935733,185.25,176
"Abca2",0.0407317423461512,6.35742168164541,0.650916014749637,0.932556692935733,1524.25,1481.25
"Cacng7",-0.0913851413668465,4.5961447887514,0.65076823978605,0.932556692935733,428,455.75
"Gpn1",0.0371314586690703,5.74406633802131,0.65087621135544,0.932556692935733,994.25,969
"Gtf3c2",0.0370397233773921,5.73783704499345,0.650501777308311,0.932556692935733,990,964.5
"Sf3b6",0.0351127908986673,6.89128491087509,0.650671820897859,0.932556692935733,2202.75,2150.75
"Tmub2",0.0360515209392048,6.01327346375804,0.650696361163928,0.932556692935733,1198,1168.75
"0610037L13Rik",0.036060902665073,5.49793610026445,0.651830638507353,0.932563441391008,837.75,817
"Aebp2",0.030047242823318,6.8448742003886,0.651553253642045,0.932563441391008,2129.75,2085.5
"Alkbh1",0.041415591956035,5.23321096099409,0.652224946576994,0.932563441391008,698.25,678.25
"Ap5b1",-0.0565142160145194,4.34907384362429,0.653888168118854,0.932563441391008,364.75,379.25
"Arsa",-0.0482048694115287,4.92373063805942,0.653680097281001,0.932563441391008,546,564.75
"Cdpf1",-0.0638418609083134,3.84497272432375,0.65446270576749,0.932563441391008,255.75,267.75
"Cox17",0.0883825910391057,3.05605121315618,0.651382166175272,0.932563441391008,155.25,146
"Cox6b2",-0.0723205007894936,3.42207410890598,0.653551831674503,0.932563441391008,190.5,199.75
"Cr1l",0.0383924782312195,5.39784366486029,0.654347223689863,0.932563441391008,781.75,761.75
"Csrp2bp",-0.0359337040138743,5.91683082604114,0.653512101324684,0.932563441391008,1093.25,1120.5
"Ctu2",-0.0471824564303265,4.69843661283894,0.652494017248693,0.932563441391008,466.75,482.5
"D5Ertd579e",-0.0311709397623294,6.85854772717003,0.652275164661641,0.932563441391008,2105,2150.75
"Dapk3",0.0381612674364077,5.34160031785744,0.654381638659075,0.932563441391008,752,732.25
"Dcaf8",-0.0298505740134113,7.78823295428854,0.655108766231924,0.932563441391008,4013.25,4096.75
"Dgkd",-0.0314345640002884,6.34339946653364,0.652178859870062,0.932563441391008,1472.5,1504.25
"Dnmbp",-0.0352677495858373,6.04621677755357,0.652551217563291,0.932563441391008,1196.25,1225.75
"Enkd1",0.0713519622119647,3.8829453169292,0.6548274836891,0.932563441391008,275.25,262
"Fyco1",-0.0344555870856195,6.20065631126994,0.65482027864939,0.932563441391008,1331.25,1364.5
"Gpd1l",0.0339667180859562,7.51406002878438,0.652118452502329,0.932563441391008,3392.5,3313.5
"Gzmb",0.102016991741663,2.02132733410252,0.65448841498515,0.932563441391008,75,70
"Ifitm2",0.0322307477154934,8.78425746107633,0.653559930532869,0.932563441391008,8179.5,7999.5
"L3mbtl3",-0.0376168879803069,5.82020822325578,0.651056985908384,0.932563441391008,1021.5,1048.75
"Map2k1",-0.0317894108171109,6.76846317849761,0.654119235662786,0.932563441391008,1977.25,2020.75
"Mblac2",-0.0892910590609009,2.31452560272244,0.653161157458869,0.932563441391008,86.75,92
"Mcu",0.0428047680497473,5.16408360171179,0.651408086543008,0.932563441391008,665.5,646.5
"Mesdc1",-0.0320024119927551,6.47580115073649,0.651750074870658,0.932563441391008,1613.5,1649.5
"Mllt3",0.0356164426433799,6.03958542788943,0.651376528667527,0.932563441391008,1220.25,1190.25
"Mmp11",-0.0399882605029066,4.92419629379271,0.654138757061112,0.932563441391008,547.75,563
"Mnt",0.035206960491293,5.82388985359132,0.652989382704244,0.932563441391008,1050.25,1024.75
"Mpp1",-0.0386290671777881,5.47585751083791,0.654925163410386,0.932563441391008,804,826
"Ncoa3",-0.032468982662898,6.72246258650713,0.654903218048219,0.932563441391008,1914.5,1957.5
"Nedd4",0.0295506774848257,11.0693207841539,0.654643753556886,0.932563441391008,39839.25,39031.5
"Neil1",-0.0613483999898535,3.77334468229324,0.65429647078298,0.932563441391008,244,254.5
"Nkiras2",0.0360894586710584,5.96524485257738,0.654769337187735,0.932563441391008,1158.5,1130.25
"Nmnat3",-0.0904870946494154,2.46404124053525,0.652570880662875,0.932563441391008,96.25,102.5
"Nphp4",-0.083593887930679,2.54531933619926,0.65468205362882,0.932563441391008,102.25,108.5
"Nudt7",0.0695976866430124,3.95574536915368,0.654565337353416,0.932563441391008,289.25,275.75
"Nufip2",-0.0324902518765825,6.23316828649457,0.654307324795976,0.932563441391008,1363.25,1394.25
"Oit1",-0.274840737992903,2.72432149180797,0.652727818386046,0.932563441391008,108.5,131.75
"Parl",-0.0400929994490892,5.4058603414123,0.652771713466506,0.932563441391008,765.5,787
"Plekhm2",-0.0364969795887243,5.52233805502295,0.654958612901714,0.932563441391008,831,852
"Psmb1",0.0327668548941343,8.15698285690722,0.654279867724782,0.932563441391008,5295.5,5177.5
"Psmc2",0.0325333581340053,7.57207175874222,0.654856963201999,0.932563441391008,3530,3451.5
"Ptger2",-0.068961173737604,5.03496447350616,0.652195937355765,0.932563441391008,585.25,613.75
"Rad54b",0.0669911727853236,4.12452251824307,0.653715001918913,0.932563441391008,325.5,310.75
"Rrp12",-0.0454060248577587,4.95654628095801,0.654995647351974,0.932563441391008,559,576.75
"Socs2",0.0747982932261524,4.47399352080976,0.655125448741777,0.932563441391008,416.75,395
"Srek1",-0.0354207789285819,6.277948726217,0.654030787297498,0.932563441391008,1404.75,1439.25
"Tjp2",0.0328350815799782,7.66935135463235,0.654298192492002,0.932563441391008,3777,3691.25
"Tmem42",-0.0678043559522271,3.87585024668887,0.651611237240946,0.932563441391008,261.5,273.75
"Trank1",-0.126502746712584,1.57873490535282,0.653993286176039,0.932563441391008,50.5,54.75
"Uqcrc1",-0.0295968791553817,8.28476745832524,0.654504357282501,0.932563441391008,5663,5780.5
"Wdr48",0.0321184274595974,6.30848535949464,0.65232368425988,0.932563441391008,1468.5,1436.5
"Wdr91",-0.0519253748374056,4.23325521372968,0.653777578014176,0.932563441391008,337,349.5
"Ylpm1",0.0358580774692638,6.65381345306097,0.651590027875764,0.932563441391008,1869.25,1823
"Zbtb37",0.0803938734556095,2.92942278626206,0.652388610348354,0.932563441391008,141.25,133.5
"Zfp28",-0.0896666874404262,2.55988949227131,0.653315349378278,0.932563441391008,103.25,109.75
"Rbbp6",0.030623154604048,6.96787403619127,0.655282387817867,0.932642569585291,2320,2270.75
"Slc7a1",-0.0316647612144197,6.90884583574384,0.655341371960186,0.932642569585291,2179.75,2227
"Snx1",0.0323185792410279,7.297745834639,0.655476129628643,0.932642569585291,2918.5,2853.5
"Wfdc10",0.109674952339652,3.81707732916467,0.6554496665095,0.932642569585291,266.25,247
"Ccar1",-0.0312459281460725,7.48164560978186,0.655580831087505,0.932686570628881,3242.75,3314.25
"Ahnak",-0.049065767608526,7.18720942083853,0.656295174943965,0.932920704240386,2627.5,2718
"Il16",-0.084930705478913,2.74068511203174,0.657038702095664,0.932920704240386,117,124
"Itm2c",-0.0361711819147009,8.23533838608025,0.656749951136288,0.932920704240386,5459.5,5598.25
"Lancl1",-0.0361637422350005,5.50758511878439,0.656139192497946,0.932920704240386,822.5,843.25
"Nubp2",0.0384132758833165,5.56871185885387,0.656310598677719,0.932920704240386,880.75,857.25
"Osbpl9",0.0305973216744372,6.92478307461479,0.656003191924294,0.932920704240386,2251.25,2204.25
"Ptgds",-0.0669785460259024,4.74857015156522,0.655993941777446,0.932920704240386,480,503
"Ran",0.0316786604361284,7.64180727478894,0.656634937839492,0.932920704240386,3703.25,3623.5
"Rsrc2",0.0345957323469024,6.72489638212274,0.656836220460699,0.932920704240386,1962.25,1916
"Sgce",-0.0537102229687175,4.60615940539441,0.656047765565287,0.932920704240386,436.75,453
"Skap1",0.080641719665693,3.24389985191324,0.656956301049223,0.932920704240386,177,167.25
"Slc25a13",-0.0316826048939433,7.42247948506047,0.656966767918628,0.932920704240386,3111.75,3181
"St6galnac4",-0.055108480510963,4.11886456422121,0.656793104825722,0.932920704240386,311.25,323
"Tmem170",-0.064204913642583,3.62165236421914,0.656964350712514,0.932920704240386,219,229
"Tmem66",-0.0413301036015549,6.71269820295657,0.656756160956153,0.932920704240386,1895.5,1950.75
"Vipr1",-0.106340031323783,2.03858028883465,0.656556625813029,0.932920704240386,70.75,76.5
"Wnk1",0.03470430230654,8.35643748912079,0.656477084283294,0.932920704240386,6085.25,5940.75
"Zbtb10",-0.0435592964982292,5.16129147797403,0.657098717825977,0.932920704240386,644.75,664.5
"Zfp960",0.121103135318259,1.9535927117418,0.657147513942464,0.932920704240386,71.75,66.25
"AI837181",0.0395337525660899,5.61874111118677,0.657319966425192,0.932955991416557,911.75,887.5
"Coro2b",0.0857591774041983,3.14294296284173,0.657265606753197,0.932955991416557,165,155.5
"Uqcc1",0.0392737855817302,6.00121243697192,0.657524701800852,0.933037072641864,1189.25,1158
"Xylt2",-0.0411153479357338,5.27894901411312,0.657519459372928,0.933037072641864,700.75,720.75
"Cd74",-0.0675185238666569,5.4593325366791,0.657678927072168,0.933066074284095,786.75,825
"Gtpbp10",0.0586659816028054,3.71764055920535,0.657692753357505,0.933066074284095,244.25,234.5
"9430038I01Rik",0.0653211990038325,3.43171576311926,0.658465756355247,0.933185700928606,200.5,191.75
"9830147E19Rik",-0.0642804555606456,3.33094423910501,0.658610787400516,0.933185700928606,178.75,186.5
"Als2cl",0.0376032575674829,6.91312348445846,0.658352089616124,0.933185700928606,2239,2180.5
"Cenpn",0.0453998132967146,4.75484849559289,0.658198478113077,0.933185700928606,500.75,485.75
"Fam134c",-0.0311362201076176,7.07518739209004,0.658556307626011,0.933185700928606,2446,2499.75
"Fra10ac1",0.0474728640753853,4.64646184366095,0.65876326699535,0.933185700928606,464.75,450.25
"Nmd3",-0.0339231731150786,6.36892730180721,0.658723404193871,0.933185700928606,1497,1532.75
"Nudt17",0.0997291677118486,2.03271862722121,0.658020309317424,0.933185700928606,75.5,70.5
"Ppm1d",0.0391053696113855,5.11392263089618,0.658313053822415,0.933185700928606,642,624.75
"Rbbp8",-0.0334242235068205,6.42894861748569,0.65825553353761,0.933185700928606,1560.75,1598
"Rfx3",0.0682759716377289,3.37883044101588,0.658082848718373,0.933185700928606,193.25,184.25
"Ube3b",0.0307800655275035,7.21136846377457,0.658695371653488,0.933185700928606,2746.75,2689
"Utp14b",0.0868157734648045,3.8826731600942,0.658810503147272,0.933185700928606,276.5,260.25
"Zfp707",0.0652722670212841,3.57387527262396,0.657871139063608,0.933185700928606,221.75,211.75
"Ndufa8",-0.0340837650240216,6.59672136664565,0.658967792060376,0.933303924179619,1753.25,1795.5
"Taf1",0.0355904038156346,6.30979316598672,0.659077668999796,0.933354978323672,1472,1435.75
"Esd",0.0343054225798624,6.92150247267357,0.659511297169831,0.933463889926692,2249.25,2196
"Lrrcc1",-0.0334623813270756,6.49027261610446,0.659321272066618,0.933463889926692,1629,1667.5
"Mark3",-0.0289151901725604,7.3554519768407,0.659504125372166,0.933463889926692,2973.75,3033.75
"Mcmbp",0.0309721562726114,6.97939342822895,0.659377373952696,0.933463889926692,2338.75,2288.75
"Zkscan4",-0.0963775673268183,1.89874161668253,0.65952376719073,0.933463889926692,64.25,68.75
"Pde7b",-0.0531659985187165,4.78504528569141,0.65967451157557,0.933572727565024,494.75,513.5
"Rpl22l1",0.0364130490934406,6.68934554957079,0.65979793778786,0.933642884431848,1915.25,1868.5
"2410016O06Rik",0.0566877043803783,4.6541943147216,0.660104841956071,0.933972625854354,469,451
"Cog7",0.0368403747832008,5.49368650331435,0.660233967749608,0.933983653517687,835.25,814.5
"Pspc1",0.0399096785478455,6.1521168768348,0.660260394833694,0.933983653517687,1321.75,1285
"Hexdc",0.0610115609885712,3.89276371179581,0.660414498548319,0.934097123590047,276.75,264.75
"Gpr180",0.0416273959884735,5.06960960757103,0.660581340461171,0.934166004405246,623.25,605.5
"Mlf2",-0.0313908780039612,7.86853078310202,0.66061098555473,0.934166004405246,4240.5,4334.25
"Abhd14b",0.0424924429584277,5.13799441747761,0.660708172819445,0.93419609911006,653.5,634.5
"Cdk7",0.0316561804439454,6.69553667641178,0.660780059978022,0.93419609911006,1921,1879.5
"Gbp2",-0.0715316228663939,4.12845584444472,0.660945847381933,0.934263059276995,311.5,327
"Wdr26",-0.028670153796662,8.14341109462475,0.660975225610935,0.934263059276995,5136,5239
"Chst1",-0.0869548607207237,2.95023256771844,0.661144453542929,0.934397784425904,135.75,144
"Mfng",0.0746765238977148,3.20248704677507,0.661593661399276,0.934614713086339,171.5,162.75
"Tigd2",0.0452604666680339,4.59103316244838,0.661485268482538,0.934614713086339,447.75,433
"Unc13d",-0.0500109479734785,4.45917754854487,0.661565469289019,0.934614713086339,394.75,408.25
"Zdhhc4",0.0426307930218889,5.22114742385593,0.661495223829468,0.934614713086339,692.5,672
"R74862",-0.100744117587254,1.82446765952198,0.661732094495747,0.934705825543601,60.75,65.25
"Ly6e",0.0326273918538981,8.95795856067173,0.661830193461726,0.934739951485101,9228.5,9022
"Cdc23",0.0323547037106968,6.71892608855,0.662041779342272,0.934829908907071,1953.25,1909.5
"Pik3ip1",-0.0350347661976396,5.43446896527288,0.662003976693122,0.934829908907071,782,801.25
"Casp3",0.0351858068506633,6.20790153721293,0.662325056290276,0.934916632606261,1371,1338.25
"Kdm4c",0.0329499933759123,5.67511207928636,0.662252036963239,0.934916632606261,946.5,925.25
"Limk2",0.0333212416305162,7.4104345469153,0.662255489382872,0.934916632606261,3156.5,3084.25
"1600014C10Rik",-0.0459776730644924,4.46266285966602,0.662501440484708,0.935061204712256,396.25,409.25
"2210016L21Rik",0.0350833293394927,5.53356744664762,0.662741008957222,0.935093713491556,858.25,838
"Bcap29",0.041044410150143,5.56187247502275,0.662746375010626,0.935093713491556,877,852.75
"Med6",0.0393904744382285,5.16127348211433,0.662664568539664,0.935093713491556,663.75,646
"Atrip",0.0451129010592298,4.46804979384915,0.663614915888866,0.935604004273478,410.75,397.75
"Hnrnpc",0.0340823037774302,8.47808954903244,0.663247996019477,0.935604004273478,6619.25,6465.5
"Ikzf3",-0.0338062322514471,6.00404488498855,0.663505829744465,0.935604004273478,1161.75,1189.75
"Krt18",0.0379952499423398,9.3173055023432,0.663623426405628,0.935604004273478,11860.5,11552.25
"Mettl14",-0.033922203060279,5.77842892544186,0.663654901114355,0.935604004273478,993.5,1017
"Plekhd1",-0.0817056080032096,2.49627473567078,0.663700103648517,0.935604004273478,99,104.5
"Plin2",-0.0398035812556107,7.0263637795823,0.663383756489806,0.935604004273478,2357,2423.75
"Vegfa",-0.0457155486523912,6.87885930823576,0.663279689194463,0.935604004273478,2124.25,2191.75
"Rap1gap",0.0598364328836738,4.19941703793877,0.663780435326239,0.935612918206525,342,328
"Cobll1",-0.0423349414434328,4.73755535768973,0.663932278916874,0.935722616506925,480.5,494.75
"Sptssa",-0.0377928014969356,6.89887978157558,0.664025530908245,0.935749722633156,2159.5,2216.5
"Hspe1",-0.0352817676283269,6.01220713950429,0.664138789512726,0.935805013042786,1167.75,1197.5
"Dhx36",0.0316101849572363,6.72895590334461,0.664262516615454,0.935855009047773,1966.25,1923.25
"Pacs1",0.0312552933524571,6.85834061895271,0.664322326466913,0.935855009047773,2150.5,2104
"Rbm43",0.0396729804810866,5.21596193080763,0.664600373729713,0.935933822512091,689.25,671
"Rhoc",0.0340917842191683,7.06086458976669,0.66446641916454,0.935933822512091,2476.75,2419.75
"Vamp5",0.0915159072675125,2.16864761923698,0.664585021637202,0.935933822512091,83,78
"Ccnjl",0.0804175749749836,2.57934322122969,0.665032286024382,0.935991943123713,110.5,104.5
"Fam192a",0.0350370926654772,6.15797529014364,0.665003278559497,0.935991943123713,1324.25,1292.75
"Il1rl2",-0.0587354982766859,3.97221932297947,0.664846718600846,0.935991943123713,280.25,291.75
"Ncf1",0.101473191680959,3.00494757061349,0.665085874472419,0.935991943123713,150,140
"Rasa4",0.091215043660254,2.24952132138364,0.664832611349358,0.935991943123713,87.75,82.25
"Tcaim",-0.0507919399421447,5.38597871901564,0.664879575259014,0.935991943123713,752,778.75
"Pik3ap1",-0.0428909121681951,6.25736784834821,0.665216679096618,0.936071822922912,1381.25,1422.5
"Zdhhc14",-0.0731011926346841,3.20793383401442,0.66535802441472,0.936166515820911,163.25,172
"Lpcat2",0.0744442461443209,3.46532989013651,0.665737298383693,0.936595918781065,205.25,195
"Ccdc101",-0.0484260376353218,4.45964435115495,0.66627910799134,0.936920566059606,395,408.75
"Daam2",-0.0480867366098086,5.62851015108405,0.666340921859275,0.936920566059606,891,921
"Fam98b",0.0329992263394603,6.12072040935225,0.666303381934967,0.936920566059606,1289.25,1260.5
"Hdac1",-0.0557749659314555,5.6619298790699,0.666349958332462,0.936920566059606,909.5,945
"Rnf139",-0.0364084608506254,6.18110042106507,0.666412729790222,0.936920566059606,1312.5,1346.5
"Syde2",-0.0549538207240851,4.01362968497682,0.666383324776212,0.936920566059606,289,300
"2410015M20Rik",-0.0317748712160312,6.46922837817436,0.667426211881981,0.936967288069943,1606,1642.25
"Ankrd28",0.0339553709176588,5.93211426996523,0.666859895513593,0.936967288069943,1132,1105.25
"Bop1",-0.0314435284208679,6.90247531109765,0.666817404807793,0.936967288069943,2169.5,2217.25
